partida_id,rodata,data,hora,mandante,visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,ano,mes,dia_semana,tipo_resultado,diferenca_gols,total_gols,foi_equilibrado,foi_goleada,mandante_chutes,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_precisao_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_chutes,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_precisao_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios,gols_contra,total_gols_registrados,gols_penalty,total_cartoes_amarelos,total_cartoes,total_cartoes_vermelhos
5701,34,2016-11-06,17:00,Cruzeiro,Fluminense,Cruzeiro,Mineirão,4,2,MG,RJ,2016,11,Sunday,Vitória Mandante,2,6,False,False,18.0,0.0,45.0,452.0,0.0,14,2,0,1,5,12.0,0.0,55.0,543.0,0.0,7,1,0,1,5,1,6,0,3,3,0
5704,34,2016-11-06,19:31,Coritiba,Atletico-MG,Coritiba,Couto Pereira,2,0,PR,MG,2016,11,Sunday,Vitória Mandante,2,2,False,False,16.0,0.0,32.0,296.0,0.0,12,1,0,1,5,12.0,0.0,68.0,621.0,0.0,11,3,0,1,2,0,2,1,4,4,0
5705,34,2016-11-06,19:31,Chapecoense,Figueirense,Chapecoense,Arena Condá,1,0,SC,SC,2016,11,Sunday,Vitória Mandante,1,1,True,False,24.0,0.0,57.0,381.0,0.0,16,1,0,2,8,10.0,0.0,43.0,299.0,0.0,20,2,1,2,4,0,1,0,4,5,1
5706,34,2016-11-07,20:00,Gremio,Sport,Sport,Arena do Grêmio,0,3,RS,PE,2016,11,Monday,Vitória Visitante,3,3,False,True,14.0,0.0,55.0,542.0,0.0,11,4,0,0,5,14.0,0.0,45.0,453.0,0.0,10,3,0,0,0,0,3,0,7,7,0
5707,35,2016-11-15,16:59,Fluminense,Athletico-PR,-,Maracanã,1,1,RJ,PR,2016,11,Tuesday,Empate,0,2,True,False,16.0,0.0,48.0,394.0,0.0,14,3,0,5,4,14.0,0.0,52.0,420.0,0.0,16,3,0,2,4,0,2,1,6,6,0
5708,35,2016-11-16,19:30,Botafogo-RJ,Chapecoense,Chapecoense,Luso-Brasileiro,0,2,RJ,SC,2016,11,Wednesday,Vitória Visitante,2,2,False,False,13.0,0.0,65.0,454.0,0.0,15,3,0,2,12,7.0,0.0,35.0,255.0,0.0,18,1,0,2,6,0,2,0,4,4,0
5709,35,2016-11-16,21:01,Coritiba,Santa Cruz,Coritiba,Couto Pereira,1,0,PR,PE,2016,11,Wednesday,Vitória Mandante,1,1,True,False,12.0,0.0,54.0,469.0,0.0,18,3,0,1,0,8.0,0.0,46.0,406.0,0.0,13,2,0,1,5,0,1,0,5,5,0
5710,35,2016-11-16,21:45,Sport,Cruzeiro,Cruzeiro,Adelmar da Costa Carvalho,0,1,PE,MG,2016,11,Wednesday,Vitória Visitante,1,1,True,False,18.0,0.0,54.0,441.0,0.0,10,2,0,0,7,11.0,0.0,46.0,398.0,0.0,11,2,0,4,7,0,1,0,4,4,0
5711,35,2016-11-16,21:45,America-MG,Flamengo,Flamengo,Mineirão,0,1,MG,RJ,2016,11,Wednesday,Vitória Visitante,1,1,True,False,12.0,0.0,40.0,336.0,0.0,13,1,0,4,5,10.0,0.0,60.0,495.0,0.0,11,0,0,1,10,0,1,0,1,1,0
5712,35,2016-11-16,21:45,Figueirense,Corinthians,-,Orlando Scarpelli,1,1,SC,SP,2016,11,Wednesday,Empate,0,2,True,False,7.0,0.0,48.0,326.0,0.0,26,3,0,8,3,12.0,0.0,52.0,355.0,0.0,15,2,1,1,3,0,2,0,5,6,1
5713,35,2016-11-17,19:32,Santos,Vitoria,Santos,Estádio Urbano Caldeira,3,2,SP,BA,2016,11,Thursday,Vitória Mandante,1,5,True,False,11.0,0.0,53.0,387.0,0.0,16,3,0,2,6,16.0,0.0,47.0,354.0,0.0,14,1,0,3,2,0,5,2,4,4,0
5714,35,2016-11-17,19:33,Sao Paulo,Gremio,-,Morumbi,1,1,SP,RS,2016,11,Thursday,Empate,0,2,True,False,14.0,0.0,43.0,443.0,0.0,15,3,0,2,4,6.0,0.0,57.0,593.0,0.0,17,2,0,3,1,0,2,0,5,5,0
5715,35,2016-11-17,20:59,Internacional,Ponte Preta,-,Estádio José Pinheiro Borda,1,1,RS,SP,2016,11,Thursday,Empate,0,2,True,False,9.0,0.0,55.0,350.0,0.0,15,1,0,2,6,9.0,0.0,45.0,289.0,0.0,19,3,0,0,4,0,2,0,4,4,0
5716,35,2016-11-17,21:01,Atletico-MG,Palmeiras,-,Estádio Raimundo Sampaio,1,1,MG,SP,2016,11,Thursday,Empate,0,2,True,False,12.0,0.0,66.0,451.0,0.0,18,2,0,5,3,12.0,0.0,34.0,227.0,0.0,27,4,0,0,3,0,2,0,6,6,0
5717,36,2016-11-20,16:59,Vitoria,Figueirense,Vitoria,Barradão,4,0,BA,SC,2016,11,Sunday,Vitória Mandante,4,4,False,True,20.0,0.0,45.0,242.0,0.0,20,4,0,2,7,14.0,0.0,55.0,294.0,0.0,16,2,0,3,6,0,4,0,6,6,0
5718,36,2016-11-20,17:00,Cruzeiro,Santos,-,Mineirão,2,2,MG,SP,2016,11,Sunday,Empate,0,4,True,False,14.0,0.0,52.0,410.0,0.0,11,3,1,5,5,10.0,0.0,48.0,395.0,0.0,11,3,0,3,5,0,4,1,6,7,1
5719,36,2016-11-20,17:00,Palmeiras,Botafogo-RJ,Palmeiras,Allianz Parque,1,0,SP,RJ,2016,11,Sunday,Vitória Mandante,1,1,True,False,16.0,0.0,63.0,433.0,0.0,13,0,0,3,4,16.0,0.0,37.0,258.0,0.0,22,4,1,1,4,0,1,0,4,5,1
5721,36,2016-11-20,17:00,Gremio,America-MG,Gremio,Arena do Grêmio,3,0,RS,MG,2016,11,Sunday,Vitória Mandante,3,3,False,True,14.0,0.0,60.0,597.0,0.0,8,0,0,5,5,11.0,0.0,40.0,400.0,0.0,18,2,0,1,2,0,3,0,2,2,0
5722,36,2016-11-20,17:02,Ponte Preta,Fluminense,Ponte Preta,Moisés Lucarelli,1,0,SP,RJ,2016,11,Sunday,Vitória Mandante,1,1,True,False,12.0,0.0,34.0,301.0,0.0,20,3,0,0,4,8.0,0.0,66.0,565.0,0.0,18,2,1,1,6,0,1,0,6,7,1
5720,36,2016-11-20,17:03,Athletico-PR,Sport,Athletico-PR,Estádio Joaquim Américo Guimarães,2,0,PR,PE,2016,11,Sunday,Vitória Mandante,2,2,False,False,13.0,0.0,42.0,374.0,0.0,11,0,0,0,5,8.0,0.0,58.0,518.0,0.0,12,2,0,2,6,0,2,1,2,2,0
5723,36,2016-11-20,19:29,Flamengo,Coritiba,-,Maracanã,2,2,RJ,PR,2016,11,Sunday,Empate,0,4,True,False,12.0,0.0,56.0,497.0,0.0,15,1,0,3,5,20.0,0.0,44.0,377.0,0.0,18,2,0,1,3,0,4,0,3,3,0
5724,36,2016-11-20,19:31,Chapecoense,Sao Paulo,Chapecoense,Arena Condá,2,0,SC,SP,2016,11,Sunday,Vitória Mandante,2,2,False,False,9.0,0.0,39.0,330.0,0.0,20,1,0,1,1,21.0,0.0,61.0,496.0,0.0,19,1,0,2,6,0,2,0,2,2,0
5725,36,2016-11-20,19:31,Santa Cruz,Atletico-MG,-,Estádio do Arruda,3,3,PE,MG,2016,11,Sunday,Empate,0,6,True,False,18.0,0.0,40.0,359.0,0.0,16,2,1,3,7,15.0,0.0,60.0,553.0,0.0,10,0,1,2,3,0,6,1,3,5,2
5726,36,2016-11-21,20:00,Corinthians,Internacional,Corinthians,Neo Química Arena,1,0,SP,RS,2016,11,Monday,Vitória Mandante,1,1,True,False,16.0,0.0,59.0,481.0,0.0,22,2,0,1,10,10.0,0.0,41.0,347.0,0.0,22,2,0,2,3,0,1,1,4,4,0
5728,37,2016-11-26,20:00,Botafogo-RJ,Ponte Preta,-,Luso-Brasileiro,1,1,RJ,SP,2016,11,Saturday,Empate,0,2,True,False,10.0,0.0,61.0,411.0,0.0,19,5,0,2,3,7.0,0.0,39.0,258.0,0.0,17,4,1,1,10,0,2,0,9,10,1
5727,37,2016-11-26,20:01,America-MG,Sport,-,Estádio Raimundo Sampaio,2,2,MG,PE,2016,11,Saturday,Empate,0,4,True,False,14.0,0.0,52.0,422.0,0.0,13,1,1,2,5,12.0,0.0,48.0,405.0,0.0,15,3,0,5,4,0,4,0,4,5,1
5729,37,2016-11-26,20:59,Corinthians,Athletico-PR,-,Neo Química Arena,0,0,SP,PR,2016,11,Saturday,Empate,0,0,True,False,22.0,0.0,57.0,470.0,0.0,6,3,0,2,12,8.0,0.0,43.0,367.0,0.0,9,2,0,0,4,0,0,0,5,5,0
5733,37,2016-11-27,16:57,Internacional,Cruzeiro,Internacional,Estádio José Pinheiro Borda,1,0,RS,MG,2016,11,Sunday,Vitória Mandante,1,1,True,False,12.0,0.0,52.0,441.0,0.0,13,3,0,0,4,12.0,0.0,48.0,415.0,0.0,15,4,0,0,8,0,1,0,7,7,0
5730,37,2016-11-27,17:00,Atletico-MG,Sao Paulo,Sao Paulo,Estádio Raimundo Sampaio,1,2,MG,SP,2016,11,Sunday,Vitória Visitante,1,3,True,False,9.0,0.0,63.0,503.0,0.0,18,1,0,1,3,11.0,0.0,37.0,289.0,0.0,15,6,0,1,5,0,3,0,7,7,0
5732,37,2016-11-27,17:00,Flamengo,Santos,Flamengo,Maracanã,2,0,RJ,SP,2016,11,Sunday,Vitória Mandante,2,2,False,False,13.0,0.0,38.0,317.0,0.0,20,1,0,3,5,12.0,0.0,62.0,508.0,0.0,14,0,0,4,7,0,2,0,1,1,0
5731,37,2016-11-27,17:03,Palmeiras,Chapecoense,Palmeiras,Allianz Parque,1,0,SP,SC,2016,11,Sunday,Vitória Mandante,1,1,True,False,21.0,0.0,54.0,299.0,0.0,25,1,0,0,5,6.0,0.0,46.0,262.0,0.0,24,2,0,1,2,0,1,0,3,3,0
5735,37,2016-11-27,19:29,Santa Cruz,Gremio,Santa Cruz,Estádio do Arruda,5,1,PE,RS,2016,11,Sunday,Vitória Mandante,4,6,False,True,21.0,0.0,47.0,419.0,0.0,12,3,0,2,3,5.0,0.0,53.0,479.0,0.0,16,4,0,3,4,0,6,0,7,7,0
5734,37,2016-11-27,19:30,Figueirense,Fluminense,Figueirense,Orlando Scarpelli,1,0,SC,RJ,2016,11,Sunday,Vitória Mandante,1,1,True,False,11.0,0.0,42.0,341.0,0.0,26,3,0,0,4,5.0,0.0,58.0,470.0,0.0,28,3,0,1,4,0,1,0,6,6,0
5736,37,2016-11-28,20:01,Coritiba,Vitoria,Vitoria,Couto Pereira,0,1,PR,BA,2016,11,Monday,Vitória Visitante,1,1,True,False,13.0,0.0,64.0,450.0,0.0,23,5,0,1,7,6.0,0.0,36.0,254.0,0.0,19,6,0,2,3,0,1,0,11,11,0
5741,38,2016-12-11,17:01,Cruzeiro,Corinthians,Cruzeiro,Mineirão,3,2,MG,SP,2016,12,Sunday,Vitória Mandante,1,5,True,False,20.0,0.0,46.0,421.0,0.0,9,2,0,5,6,4.0,0.0,54.0,501.0,0.0,22,4,0,2,5,0,5,0,6,6,0
5738,38,2016-12-11,17:02,Fluminense,Internacional,-,Estádio Giulite Coutinho,1,1,RJ,RS,2016,12,Sunday,Empate,0,2,True,False,15.0,0.0,55.0,370.0,0.0,19,1,0,2,7,19.0,0.0,45.0,304.0,0.0,23,1,0,0,7,0,2,0,2,2,0
5739,38,2016-12-11,17:03,Gremio,Botafogo-RJ,Botafogo-RJ,Arena do Grêmio,0,1,RS,RJ,2016,12,Sunday,Vitória Visitante,1,1,True,False,15.0,0.0,69.0,611.0,0.0,10,2,0,1,10,8.0,0.0,31.0,285.0,0.0,13,3,1,0,5,0,1,0,6,7,1
5740,38,2016-12-11,17:04,Sao Paulo,Santa Cruz,Sao Paulo,Estádio Municipal Paulo Machado de Carvalho,5,0,SP,PE,2016,12,Sunday,Vitória Mandante,5,5,False,True,25.0,0.0,53.0,486.0,0.0,13,1,1,1,13,9.0,0.0,47.0,464.0,0.0,9,1,0,0,1,0,5,0,3,4,1
5743,38,2016-12-11,17:05,Athletico-PR,Flamengo,-,Estádio Joaquim Américo Guimarães,0,0,PR,RJ,2016,12,Sunday,Empate,0,0,True,False,14.0,0.0,58.0,494.0,0.0,15,2,0,1,6,8.0,0.0,42.0,366.0,0.0,12,5,1,1,4,0,0,0,8,9,1
5744,38,2016-12-11,17:05,Vitoria,Palmeiras,Palmeiras,Barradão,1,2,BA,SP,2016,12,Sunday,Vitória Visitante,1,3,True,False,14.0,0.0,38.0,350.0,0.0,15,1,0,1,7,10.0,0.0,62.0,589.0,0.0,16,6,0,1,2,0,3,0,7,7,0
5745,38,2016-12-11,17:05,Ponte Preta,Coritiba,Ponte Preta,Moisés Lucarelli,2,0,SP,PR,2016,12,Sunday,Vitória Mandante,2,2,False,False,17.0,0.0,53.0,412.0,0.0,14,0,0,0,13,8.0,0.0,47.0,384.0,0.0,15,1,0,0,4,0,2,1,1,1,0
5737,38,2016-12-11,17:06,Santos,America-MG,Santos,Estádio Urbano Caldeira,1,0,SP,MG,2016,12,Sunday,Vitória Mandante,1,1,True,False,13.0,0.0,77.0,745.0,0.0,6,0,0,5,9,8.0,0.0,23.0,231.0,0.0,9,1,0,0,2,0,1,0,1,1,0
5742,38,2016-12-11,17:07,Sport,Figueirense,Sport,Adelmar da Costa Carvalho,2,0,PE,SC,2016,12,Sunday,Vitória Mandante,2,2,False,False,16.0,0.0,68.0,520.0,0.0,22,5,0,1,6,4.0,0.0,32.0,248.0,0.0,22,2,0,1,2,0,2,0,7,7,0
5746,1,2017-05-13,16:01,Flamengo,Atletico-MG,-,Maracanã,1,1,RJ,MG,2017,5,Saturday,Empate,0,2,True,False,11.0,3.0,41.0,345.0,0.0,7,2,0,3,4,15.0,4.0,59.0,501.0,0.0,10,3,0,1,6,0,2,0,5,5,0
5747,1,2017-05-13,19:02,Corinthians,Chapecoense,-,Neo Química Arena,1,1,SP,SC,2017,5,Saturday,Empate,0,2,True,False,5.0,2.0,67.0,638.0,0.0,10,2,0,1,1,16.0,2.0,33.0,304.0,0.0,12,2,0,3,7,0,2,0,4,4,0
5748,1,2017-05-14,11:00,Fluminense,Santos,Fluminense,Maracanã,3,2,RJ,SP,2017,5,Sunday,Vitória Mandante,1,5,True,False,9.0,5.0,38.0,306.0,0.0,15,1,0,2,5,20.0,7.0,62.0,512.0,0.0,18,5,0,2,8,0,5,1,6,6,0
5749,1,2017-05-14,16:01,Cruzeiro,Sao Paulo,Cruzeiro,Mineirão,1,0,MG,SP,2017,5,Sunday,Vitória Mandante,1,1,True,False,8.0,5.0,37.0,321.0,0.0,10,0,0,0,5,13.0,3.0,63.0,533.0,0.0,13,1,0,0,5,0,1,0,1,1,0
5751,1,2017-05-14,16:01,Ponte Preta,Sport,Ponte Preta,Moisés Lucarelli,4,0,SP,PE,2017,5,Sunday,Vitória Mandante,4,4,False,True,11.0,6.0,51.0,456.0,0.0,13,0,0,2,4,4.0,0.0,49.0,458.0,0.0,17,2,0,1,2,0,4,1,2,2,0
5752,1,2017-05-14,16:01,Avai,Vitoria,-,Ressacada,0,0,SC,BA,2017,5,Sunday,Empate,0,0,True,False,12.0,2.0,37.0,321.0,0.0,6,0,0,2,7,12.0,1.0,63.0,573.0,0.0,15,2,0,2,4,0,0,0,2,2,0
5750,1,2017-05-14,16:04,Bahia,Athletico-PR,Bahia,Itaipava Arena Fonte Nova,6,2,BA,PR,2017,5,Sunday,Vitória Mandante,4,8,False,True,28.0,9.0,39.0,290.0,0.0,11,0,0,4,14,11.0,5.0,61.0,473.0,0.0,11,0,1,1,3,0,8,0,1,2,1
5753,1,2017-05-14,16:06,Palmeiras,Vasco,Palmeiras,Allianz Parque,4,0,SP,RJ,2017,5,Sunday,Vitória Mandante,4,4,False,True,16.0,10.0,52.0,399.0,0.0,19,0,0,5,3,15.0,5.0,48.0,378.0,0.0,16,2,0,2,2,0,4,2,2,2,0
5754,1,2017-05-14,19:01,Gremio,Botafogo-RJ,Gremio,Arena do Grêmio,2,0,RS,RJ,2017,5,Sunday,Vitória Mandante,2,2,False,False,20.0,9.0,53.0,450.0,0.0,13,2,0,1,6,9.0,0.0,47.0,415.0,0.0,19,5,0,1,4,0,2,0,7,7,0
